text,label
 lindsey headed another train wreck ,0
 looks like the left building joke go back came bob slob ,1
 fuck kid lets get narrator bastion also narrates movie ,0
 craig jay come dl friday we start playing better ,0
 are kidding me jail way line ,0
 and bolin like fuck mako i break asami ,0
 hi jones black eiffel perfectly fine miss you thank goodness blog read least admire afar hope well beautiful family ,0
 good outing buch looked better lately ,0
 deserving winner wonderful submission wonderful shelter god bless bullys ,0
 y vos ya te hacias cantandole como pedro infante ,0
 i strongly recommend end whatever going on he upsetting holding back finding someone potentially great ex owe time good luck ,0
 a sony troll that something new dude ,0
 please spell fucking name right ,0
 morteza hosseini idiot ,1
 let guess spinoff kid named just guy would dramatic series much charlie sheen duckie ashton fucked life naked photo shoots them ,0
 go eat ships shut fuck you nothing stupid ,1
 is guys u stand by ,0
 just puzzled query or perhaps i pot given swirling membership knowing oils essences creams going good rainbeaus ndo really expect stay looking youthful sexy forever without little help sure himself lacking background naside hormone replacement testosterone cream ml applied skin daily wm or asian m gonna need leave greased up and shiny smelling like fru fru piss ante faggoty ass stuff nthink it folks ,0
 i fan since a line elias arrnott sykora ,0
 comes injury history ,0
 told so selection schools say least ,0
 the reason people gay ugly stupid find mate opposite sex fundmentals science preservation species lend self well qweers lezzies obomination nature bad parents gay ,0
 this reason nj need vote anyone supporting bill liberals love use issue conservatives yet voted ca use politically dislike personally liberals worse scum suck to thank goodness christie ,0
 cover yout tits issue skank ,0
 million americans food stamps jobs flying overseas breakneck pace keep shooting foot far energy independence john corzine walks free americans speak government persons interest homeland security millions undocumented people pour border official policy prosecute unless kill americans interfere cia hegemony drug profits yet granny forced take diaper humiliating scrutiny family die dignity too late congress reaps profits insider trading system gamed banking corporations offshore booty tax free yet leaders behaving like grade school children sticking tongues one another wonder america drowning debt beholden foreign banking interests audacity lecture greece yet debt makes liabilities look like penny candy keep voting children people blame dc look mirror ,0
 nice live style n n ,0
 that thing looks like sloth goonies scrapped made new one dear chrisitans god him fuck fuck you ,0
 j b thinking today hoping content new home never think sacrifice goes unnoticed forgotten proud you dotty griffith ,0
 would greatest reality tv show time would watch verbally abuse day night ,0
 they thrilled guy might get indicted fraud impeached congress turns around becomes little less fascist ,0
